ts_us,event_type,side,price,size,order_id,level
1765351562579126,trade,,99.74,33,0,0
1765351562579253,add,B,100.23,41,53033,9
1765351562579366,add,B,99.59,5,53034,3
1765351562579469,cancel,S,99.74,0,29920,2
1765351562579546,add,S,100.19,49,53035,10
1765351562579593,add,S,100.2,30,53036,10
1765351562579774,modify,S,100.27,5,18702,9
1765351562579805,add,S,100.0,32,53037,8
1765351562579896,add,B,99.65,12,53038,7
1765351562580037,add,B,99.6,46,53039,3
1765351562580126,trade,,99.73,7,0,0
1765351562580202,trade,,99.73,27,0,0
1765351562580353,add,S,100.2,47,53040,10
1765351562580466,add,S,100.27,19,53041,5
1765351562580581,add,B,100.22,18,53042,9
1765351562580687,trade,,99.73,88,0,0
1765351562580740,add,S,100.13,34,53043,7
1765351562580880,modify,B,99.53,14,50955,4
1765351562580942,add,S,100.01,47,53044,8
1765351562581082,trade,,99.74,6,0,0
1765351562581100,trade,,99.74,45,0,0
1765351562581193,trade,,99.73,5,0,0
1765351562581333,add,B,99.89,13,53045,2
1765351562581444,trade,,99.74,24,0,0
1765351562581572,cancel,S,99.74,0,10499,2
1765351562581654,cancel,B,99.6,0,9765,3
1765351562581784,add,S,100.02,4,53046,8
1765351562581793,add,S,98.94,27,53047,4
1765351562581899,add,B,99.79,7,53048,10
1765351562582059,modify,B,100.16,6,2998,1
1765351562582143,add,B,99.59,50,53049,3
1765351562582218,cancel,B,100.22,0,29677,9
1765351562582375,add,B,99.89,4,53050,2
1765351562582457,modify,S,99.93,1,11325,3
1765351562582564,trade,,99.73,57,0,0
1765351562582621,modify,B,99.64,17,50870,5
1765351562582706,add,B,99.88,35,53051,2
1765351562582890,trade,,99.74,8,0,0
1765351562582946,cancel,B,99.92,0,28883,8
1765351562583063,cancel,S,100.27,0,8492,9
1765351562583141,add,B,99.87,47,53052,2
1765351562583280,add,B,99.91,49,53053,6
1765351562583329,add,S,99.74,35,53054,2
1765351562583410,modify,S,100.34,4,52322,6
1765351562583540,add,S,100.28,9,53055,5
1765351562583648,add,S,100.02,38,53056,8
1765351562583733,add,B,99.66,46,53057,7
1765351562583860,trade,,99.74,95,0,0
1765351562583978,modify,S,100.28,25,8104,5
1765351562584023,trade,,99.74,8,0,0
1765351562584125,add,S,100.14,49,53058,7
1765351562584237,cancel,S,99.93,0,17833,3
1765351562584324,trade,,99.73,28,0,0
1765351562584419,trade,,99.73,73,0,0
1765351562584544,cancel,B,99.64,0,16158,5
1765351562584684,add,S,99.2,11,53059,1
1765351562584770,add,S,99.21,46,53060,1
1765351562584886,add,S,99.92,43,53061,3
1765351562584967,cancel,S,100.14,0,35194,7
1765351562585053,add,S,99.75,23,53062,2
1765351562585120,add,S,98.95,22,53063,4
1765351562585272,add,S,99.92,14,53064,3
1765351562585358,cancel,B,99.79,0,46093,10
1765351562585426,modify,S,98.95,25,22714,4
1765351562585580,cancel,B,99.53,0,28007,4
1765351562585649,add,B,99.87,23,53065,2
1765351562585746,modify,S,100.34,24,41401,6
1765351562585797,add,S,100.02,36,53066,8
1765351562585987,add,B,99.58,43,53067,3
1765351562586079,cancel,S,100.28,0,29796,5
1765351562586121,add,B,100.16,29,53068,1
1765351562586193,add,B,99.67,31,53069,7
1765351562586293,add,B,99.91,28,53070,6
1765351562586469,add,B,99.91,1,53071,8
1765351562586562,add,S,100.14,21,53072,7
1765351562586678,cancel,B,99.91,0,43458,8
1765351562586740,add,B,100.16,19,53073,1
1765351562586885,trade,,99.75,79,0,0
1765351562586948,modify,S,100.34,2,51968,6
1765351562587054,add,B,99.91,34,53074,8
1765351562587175,add,B,99.67,12,53075,7
1765351562587268,add,B,99.92,27,53076,8
1765351562587329,add,B,99.79,44,53077,10
1765351562587394,trade,,99.73,67,0,0
1765351562587562,modify,S,100.27,5,45389,9
1765351562587632,add,B,99.57,16,53078,3
1765351562587695,add,S,100.19,33,53079,10
1765351562587884,add,S,100.13,27,53080,7
1765351562587944,modify,B,99.64,17,11485,5
1765351562588083,add,B,99.56,32,53081,3
1765351562588152,cancel,B,99.92,0,1506,8
1765351562588277,add,S,100.13,17,53082,7
1765351562588302,cancel,S,98.95,0,16570,4
1765351562588488,add,S,100.12,3,53083,7
1765351562588545,add,B,99.92,32,53084,6
1765351562588614,add,B,99.65,19,53085,5
1765351562588747,cancel,B,99.67,0,2983,7
1765351562588835,cancel,S,100.12,0,37334,7
1765351562588959,cancel,B,100.16,0,17718,1
1765351562589066,trade,,99.74,15,0,0
1765351562589117,add,B,99.78,18,53086,10
1765351562589201,add,B,99.93,50,53087,6
1765351562589292,add,B,99.79,49,53088,10
1765351562589459,add,S,100.18,41,53089,10
1765351562589550,modify,B,99.67,22,28569,7
1765351562589689,add,B,99.91,12,53090,8
1765351562589750,cancel,S,100.34,0,42433,6
1765351562589843,cancel,S,100.34,0,13139,6
1765351562589975,add,S,99.2,31,53091,1
1765351562590068,cancel,B,99.87,0,22068,2
1765351562590128,add,B,99.93,16,53092,6
1765351562590202,cancel,B,99.53,0,12296,4
1765351562590369,add,B,99.9,43,53093,8
1765351562590426,modify,S,100.34,7,52047,6
1765351562590493,modify,S,100.27,30,7679,9
1765351562590674,add,B,100.16,33,53094,1
1765351562590739,add,S,100.19,50,53095,10
1765351562590870,add,B,99.91,15,53096,8
1765351562590934,cancel,S,100.19,0,33586,10
1765351562591073,add,S,99.92,16,53097,3
1765351562591113,cancel,B,99.56,0,18390,3
1765351562591202,add,S,99.74,10,53098,2
1765351562591310,add,S,100.27,19,53099,5
1765351562591409,modify,B,100.22,28,8565,9
1765351562591522,cancel,S,99.74,0,6438,2
1765351562591684,add,S,100.12,34,53100,7
1765351562591754,modify,B,99.53,1,37379,4
1765351562591839,add,S,99.19,4,53101,1
1765351562591971,cancel,S,100.02,0,26508,8
1765351562592030,cancel,B,100.16,0,12065,1
1765351562592174,cancel,S,100.27,0,31646,5
1765351562592218,add,S,100.02,50,53102,8
1765351562592365,cancel,B,99.79,0,18810,10
1765351562592418,trade,,99.73,100,0,0
1765351562592549,add,B,99.68,20,53103,7
1765351562592688,cancel,S,99.92,0,36393,3
1765351562592731,add,S,98.95,40,53104,4
1765351562592820,modify,S,100.34,5,37524,6
1765351562592894,add,B,99.91,47,53105,8
1765351562593079,modify,S,100.27,19,21690,9
1765351562593154,add,S,100.33,32,53106,6
1765351562593287,add,B,99.55,24,53107,3
1765351562593380,cancel,S,100.27,0,15933,5
1765351562593425,add,S,100.26,45,53108,5
1765351562593583,add,S,100.26,44,53109,9
1765351562593624,add,B,99.66,39,53110,5
1765351562593776,add,S,99.74,5,53111,2
1765351562593863,add,B,99.65,26,53112,5
1765351562593914,modify,B,100.16,17,38386,1
1765351562593995,cancel,B,99.91,0,7351,8
1765351562594166,add,S,100.26,42,53113,5
1765351562594271,add,B,99.54,25,53114,4
1765351562594361,cancel,S,100.26,0,37152,9
1765351562594423,add,S,100.25,46,53115,9
1765351562594570,trade,,99.73,66,0,0
1765351562594613,add,S,100.02,19,53116,8
1765351562594726,add,B,99.8,12,53117,10
1765351562594890,modify,B,100.22,22,36348,9
1765351562594908,add,B,99.92,24,53118,8
1765351562595012,add,B,99.93,37,53119,6
1765351562595169,modify,B,99.65,2,24115,5
1765351562595259,add,S,99.91,8,53120,3
1765351562595314,modify,S,100.19,18,41096,10
1765351562595405,cancel,B,99.87,0,18862,2
1765351562595539,modify,B,99.87,3,12706,2
1765351562595662,add,S,100.25,3,53121,5
1765351562595776,trade,,99.74,78,0,0
1765351562595850,cancel,B,99.68,0,32640,7
1765351562595898,add,S,100.19,6,53122,10
1765351562596023,add,S,100.18,2,53123,10
1765351562596181,add,S,100.24,4,53124,5
1765351562596214,add,S,99.18,23,53125,1
1765351562596354,trade,,99.74,16,0,0
1765351562596394,cancel,S,100.33,0,40397,6
1765351562596502,add,B,99.67,1,53126,7
1765351562596631,trade,,99.74,73,0,0
1765351562596732,modify,S,98.95,29,11995,4
1765351562596826,modify,S,100.02,12,11592,8
1765351562596938,modify,B,99.87,28,50292,2
1765351562597082,modify,S,100.12,30,36298,7
1765351562597115,add,B,99.66,39,53127,7
1765351562597210,add,S,100.24,42,53128,9
1765351562597331,add,S,100.02,13,53129,8
1765351562597396,add,S,100.25,12,53130,5
1765351562597499,modify,B,99.65,14,7837,5
1765351562597649,trade,,99.74,65,0,0
1765351562597706,trade,,99.72,77,0,0
1765351562597851,trade,,99.72,5,0,0
1765351562597971,add,B,99.79,15,53131,10
1765351562598021,add,S,100.02,31,53132,8
1765351562598190,add,B,99.67,7,53133,7
1765351562598250,add,S,100.01,39,53134,8
1765351562598329,add,S,100.32,50,53135,6
1765351562598457,add,S,99.75,25,53136,2
1765351562598556,add,B,99.54,38,53137,4
1765351562598687,add,S,99.92,28,53138,3
1765351562598765,trade,,99.73,45,0,0
1765351562598817,add,S,98.96,20,53139,4
1765351562598969,cancel,B,100.16,0,39759,1
1765351562599053,add,B,99.64,37,53140,5
1765351562599162,add,S,100.25,7,53141,9
1765351562599289,add,S,99.93,22,53142,3
1765351562599358,modify,S,100.12,22,19624,7
1765351562599433,add,S,100.24,44,53143,5
1765351562599547,add,B,99.53,11,53144,4
1765351562599669,add,B,100.16,3,53145,1
1765351562599757,add,S,100.23,12,53146,5
1765351562599810,modify,S,100.25,5,7189,9
1765351562599963,trade,,99.73,43,0,0
1765351562600032,modify,B,99.53,30,7916,4
1765351562600182,add,S,99.93,7,53147,3
1765351562600191,add,B,99.54,13,53148,4
1765351562600303,add,S,99.92,39,53149,3
1765351562600470,cancel,B,99.67,0,9445,7
1765351562600540,cancel,B,100.16,0,14229,1
1765351562600680,add,B,100.16,27,53150,1
1765351562600753,cancel,S,99.18,0,39737,1
1765351562600796,add,S,100.19,4,53151,10
1765351562600892,add,B,99.66,43,53152,7
1765351562601036,add,S,100.01,47,53153,8
1765351562601109,add,S,98.97,34,53154,4
1765351562601266,add,B,99.78,41,53155,10
1765351562601365,add,S,99.76,34,53156,2
1765351562601447,add,B,99.87,12,53157,2
1765351562601513,modify,S,99.76,13,39283,2
1765351562601666,cancel,B,99.93,0,40047,6
1765351562601771,add,S,100.22,35,53158,5
1765351562601827,add,B,100.21,37,53159,9
1765351562601941,cancel,S,99.92,0,2127,3
1765351562602060,add,S,99.17,46,53160,1
1765351562602096,cancel,S,99.76,0,7127,2
1765351562602238,modify,B,100.16,3,39353,1
1765351562602367,cancel,B,99.78,0,51872,10
1765351562602411,add,B,99.55,8,53161,4
1765351562602551,add,B,100.2,47,53162,9
1765351562602669,add,B,99.64,7,53163,5
1765351562602704,add,B,100.16,38,53164,1
1765351562602861,cancel,B,99.87,0,9710,2
1765351562602931,add,B,99.92,35,53165,8
1765351562603089,modify,B,100.16,23,38396,1
1765351562603123,add,S,99.16,39,53166,1
1765351562603276,add,B,99.65,11,53167,5
1765351562603308,trade,,99.73,62,0,0
1765351562603421,trade,,99.73,83,0,0
1765351562603525,modify,S,99.92,29,27469,3
1765351562603600,cancel,S,99.16,0,39694,1
1765351562603755,trade,,99.73,53,0,0
1765351562603826,add,S,99.16,20,53168,1
1765351562603948,trade,,99.71,78,0,0
1765351562604034,add,B,99.94,9,53169,6
1765351562604128,add,B,99.54,2,53170,4
1765351562604191,modify,B,99.92,4,5347,8
1765351562604312,modify,B,99.55,3,42499,3
1765351562604392,add,S,98.97,12,53171,4
1765351562604571,cancel,B,99.87,0,12467,2
1765351562604655,add,B,99.55,21,53172,3
1765351562604745,add,B,99.78,14,53173,10
1765351562604831,modify,B,100.2,10,32209,9
1765351562604894,modify,B,100.2,19,50422,9
1765351562605084,add,S,98.97,50,53174,4
1765351562605092,add,B,99.53,27,53175,4
1765351562605202,cancel,S,100.32,0,46100,6
1765351562605336,trade,,99.71,91,0,0
1765351562605485,add,S,100.19,34,53176,10
1765351562605515,add,S,100.26,29,53177,9
1765351562605620,add,S,100.32,33,53178,6
1765351562605731,add,B,99.65,49,53179,5
1765351562605821,add,B,99.95,35,53180,6
1765351562605913,cancel,B,99.87,0,26877,2
1765351562606024,trade,,99.71,84,0,0
1765351562606116,add,S,100.0,34,53181,8
1765351562606271,add,B,99.91,26,53182,8
1765351562606302,cancel,S,99.76,0,1781,2
1765351562606459,add,S,100.12,22,53183,7
1765351562606555,cancel,S,98.97,0,6362,4
1765351562606610,add,B,99.86,5,53184,2
1765351562606705,add,S,100.21,22,53185,5
1765351562606874,cancel,S,99.76,0,26150,2
1765351562606904,cancel,B,99.65,0,19104,5
1765351562607083,cancel,S,100.0,0,44337,8
1765351562607139,add,B,99.78,29,53186,10
1765351562607241,add,S,99.76,7,53187,2
1765351562607373,modify,S,99.76,17,49239,2
1765351562607473,add,S,100.32,1,53188,6
1765351562607523,add,S,99.77,25,53189,2
1765351562607641,add,B,99.56,50,53190,3
1765351562607775,add,S,100.33,43,53191,6
1765351562607845,add,S,98.98,1,53192,4
1765351562607924,cancel,S,99.77,0,36871,2
1765351562607998,add,B,100.19,25,53193,9
1765351562608103,add,S,100.25,16,53194,9
1765351562608217,add,S,100.0,44,53195,8
1765351562608379,add,B,99.85,41,53196,2
1765351562608480,modify,S,99.92,22,773,3
1765351562608507,add,B,99.84,43,53197,2
1765351562608668,add,B,99.92,13,53198,8
1765351562608699,add,B,99.95,3,53199,6
1765351562608876,add,B,99.67,43,53200,7
1765351562608942,add,B,99.68,44,53201,7
1765351562608991,add,B,100.16,24,53202,1
1765351562609164,add,S,100.33,23,53203,6
1765351562609247,add,S,99.92,6,53204,3
1765351562609347,cancel,B,99.95,0,16854,6
1765351562609427,add,S,99.91,43,53205,3
1765351562609494,add,S,99.17,26,53206,1
1765351562609626,add,S,99.91,39,53207,3
1765351562609762,add,B,99.54,44,53208,4
1765351562609888,cancel,B,99.78,0,44095,10
1765351562609953,cancel,S,100.12,0,50965,7
1765351562610067,cancel,S,100.19,0,26592,10
1765351562610143,add,B,99.56,19,53209,3
1765351562610238,cancel,S,99.77,0,988,2
1765351562610302,add,B,100.19,27,53210,9
1765351562610460,add,B,99.91,16,53211,8
1765351562610511,cancel,B,100.19,0,6081,9
1765351562610609,add,S,100.13,15,53212,7
1765351562610769,cancel,B,99.95,0,52703,6
1765351562610798,add,S,100.24,35,53213,9
1765351562610909,cancel,B,100.19,0,45734,9
1765351562611007,add,B,99.79,50,53214,10
1765351562611137,add,B,99.96,49,53215,6
1765351562611205,add,B,99.64,12,53216,5
1765351562611342,add,B,99.83,39,53217,2
1765351562611455,modify,S,99.91,8,2018,3
1765351562611589,trade,,99.72,61,0,0
1765351562611669,add,B,99.55,42,53218,4
1765351562611778,add,B,100.2,29,53219,9
1765351562611867,add,B,99.68,44,53220,7
1765351562611912,modify,S,100.24,1,11761,9
1765351562611994,add,S,100.2,26,53221,10
1765351562612095,trade,,99.72,98,0,0
1765351562612199,cancel,S,98.98,0,45821,4
1765351562612387,add,B,99.83,37,53222,2
1765351562612429,add,S,100.01,18,53223,8
1765351562612513,modify,B,100.16,16,8405,1
1765351562612650,add,B,100.21,32,53224,9
1765351562612766,add,S,100.23,23,53225,9
1765351562612868,cancel,B,99.96,0,22968,6
1765351562612945,add,B,100.17,22,53226,1
1765351562613014,add,S,99.18,42,53227,1
1765351562613150,cancel,B,100.17,0,18738,1
1765351562613288,add,S,99.77,12,53228,2
1765351562613358,add,S,100.24,29,53229,9
1765351562613463,modify,B,100.17,14,1494,1
1765351562613528,add,B,99.55,50,53230,3
1765351562613629,trade,,99.72,59,0,0
1765351562613743,modify,S,100.24,3,19312,9
1765351562613885,add,B,99.65,34,53231,5
1765351562613927,add,S,100.33,25,53232,6
1765351562613997,add,B,99.55,17,53233,4
1765351562614154,add,B,99.67,40,53234,7
1765351562614203,modify,B,100.21,29,12316,9
1765351562614298,add,B,99.84,28,53235,2
1765351562614414,cancel,S,99.91,0,46193,3
1765351562614550,trade,,99.72,48,0,0
1765351562614629,cancel,B,99.55,0,48403,3
1765351562614756,add,B,99.67,47,53236,7
1765351562614870,cancel,S,98.98,0,21958,4
1765351562614905,add,B,99.56,13,53237,3
1765351562615061,add,S,100.32,38,53238,6
1765351562615158,cancel,B,99.84,0,17663,2
1765351562615247,add,B,99.54,26,53239,4
1765351562615385,cancel,S,100.13,0,7081,7
1765351562615433,add,S,100.14,12,53240,7
1765351562615589,add,S,98.99,20,53241,4
1765351562615624,add,S,100.19,26,53242,10
1765351562615693,add,B,99.91,32,53243,8
1765351562615872,trade,,99.72,27,0,0
1765351562615921,add,S,99.92,30,53244,3
1765351562616009,trade,,99.73,36,0,0
1765351562616119,cancel,B,99.65,0,44997,5
1765351562616249,add,B,99.91,46,53245,8
1765351562616349,add,S,100.18,44,53246,10
1765351562616392,modify,S,99.77,9,23574,2
1765351562616551,add,B,99.66,50,53247,5
1765351562616651,add,S,100.25,35,53248,9
1765351562616746,add,S,100.21,36,53249,5
1765351562616887,add,S,99.77,45,53250,2
1765351562616893,add,B,99.54,38,53251,4
1765351562617085,add,S,100.17,11,53252,10
1765351562617112,cancel,B,99.54,0,40427,4
1765351562617217,add,B,99.9,27,53253,8
1765351562617296,add,S,100.01,49,53254,8
1765351562617470,cancel,B,99.56,0,37765,3
1765351562617499,trade,,99.72,63,0,0
1765351562617664,add,B,99.67,29,53255,5
1765351562617710,cancel,B,99.67,0,4267,7
1765351562617806,add,B,99.68,48,53256,7
1765351562617983,add,B,100.2,7,53257,9
1765351562618084,modify,B,99.68,21,38347,7
1765351562618145,add,S,100.17,46,53258,10
1765351562618204,cancel,S,100.17,0,29638,10
1765351562618326,modify,B,99.84,2,49941,2
1765351562618489,add,B,99.53,15,53259,4
1765351562618539,cancel,S,100.17,0,50106,10
1765351562618655,add,B,100.2,14,53260,9
1765351562618749,add,S,100.18,3,53261,10
1765351562618851,cancel,B,99.68,0,4792,7
1765351562618945,add,B,99.96,5,53262,6
1765351562618995,add,B,99.66,40,53263,5
1765351562619116,add,S,99.93,18,53264,3
1765351562619271,add,S,99.76,37,53265,2
1765351562619387,modify,S,100.21,23,4436,5
1765351562619433,add,S,100.2,29,53266,5
1765351562619507,cancel,B,99.96,0,19887,6
1765351562619672,add,B,99.78,12,53267,10
1765351562619741,add,S,98.99,33,53268,4
1765351562619810,cancel,S,100.25,0,22285,9
1765351562619917,modify,S,100.14,20,40337,7
1765351562620054,add,S,100.17,36,53269,10
1765351562620092,trade,,99.72,68,0,0
1765351562620263,add,B,99.78,36,53270,10
1765351562620388,add,B,99.9,8,53271,8
1765351562620415,cancel,S,100.17,0,22726,10
1765351562620569,add,S,100.31,48,53272,6
1765351562620664,add,B,99.9,25,53273,8
1765351562620768,add,B,99.56,14,53274,3
1765351562620859,cancel,S,100.01,0,3297,8
1765351562620956,add,S,100.16,24,53275,10
1765351562621055,add,S,99.75,16,53276,2
1765351562621120,add,S,100.24,48,53277,9
1765351562621263,add,B,99.84,25,53278,2
1765351562621371,trade,,99.73,5,0,0
1765351562621460,cancel,S,100.24,0,51302,9
1765351562621540,add,S,99.18,17,53279,1
1765351562621659,add,S,100.32,28,53280,6
1765351562621732,modify,S,100.16,8,29008,10
1765351562621864,cancel,S,100.32,0,920,6
1765351562621902,cancel,S,98.99,0,10841,4
1765351562621999,add,S,99.74,40,53281,2
1765351562622185,add,S,99.94,35,53282,3
1765351562622192,add,S,99.0,39,53283,4
1765351562622386,cancel,B,100.2,0,44062,9
1765351562622480,modify,S,100.14,4,17654,7
1765351562622575,add,B,99.52,4,53284,4
1765351562622673,add,B,99.68,21,53285,7
1765351562622757,modify,B,99.78,11,45271,10
1765351562622858,modify,B,99.78,17,13956,10
1765351562622932,add,S,99.19,29,53286,1
1765351562623039,add,S,100.16,32,53287,10
1765351562623182,cancel,B,99.52,0,3415,4
1765351562623269,add,B,99.78,26,53288,10
1765351562623371,modify,S,100.01,4,1588,8
1765351562623440,add,B,99.56,43,53289,3
1765351562623518,add,B,99.83,2,53290,2
1765351562623690,trade,,99.72,75,0,0
1765351562623767,cancel,B,99.56,0,30539,3
1765351562623801,add,B,99.52,1,53291,4
1765351562623901,cancel,S,100.24,0,18334,9
1765351562624005,add,S,100.16,49,53292,10
1765351562624141,add,B,99.78,45,53293,10
1765351562624281,add,S,100.24,11,53294,9
1765351562624317,modify,S,100.16,30,36053,10
1765351562624464,add,S,99.74,42,53295,2
1765351562624533,cancel,S,99.19,0,20956,1
1765351562624611,add,S,99.94,6,53296,3
1765351562624707,add,S,99.74,14,53297,2
1765351562624871,add,B,99.89,16,53298,8
